기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
201501,대륙전체,연도,관광,723255.0,0.0,0
201501,대륙전체,연도,상용,17686.0,0.0,0
201501,대륙전체,연도,공용,3094.0,0.0,0
201501,대륙전체,연도,유학연수,7752.0,0.0,0
201501,대륙전체,연도,기타,165267.0,0.0,0
201501,대륙전체,연도,전체,917054.0,0.0,0
201501,아시아,연도대륙,관광,633146.0,0.0,0
201501,아시아,연도대륙,상용,12391.0,0.0,0
201501,아시아,연도대륙,공용,1062.0,0.0,0
201501,아시아,연도대륙,유학연수,6322.0,0.0,0
201501,아시아,연도대륙,기타,110230.0,0.0,0
201501,아시아,연도대륙,전체,763151.0,0.0,0
201501,아시아,중국,관광,327225.0,0.0,0
201501,아시아,중국,상용,4310.0,0.0,0
201501,아시아,중국,공용,165.0,0.0,0
201501,아시아,중국,유학연수,3778.0,0.0,0
201501,아시아,중국,기타,58867.0,0.0,0
201501,아시아,중국,전체,394345.0,0.0,0
201501,아시아,일본,관광,131909.0,0.0,0
201501,아시아,일본,상용,2606.0,0.0,0
201501,아시아,일본,공용,110.0,0.0,0
201501,아시아,일본,유학연수,695.0,0.0,0
201501,아시아,일본,기타,4312.0,0.0,0
201501,아시아,일본,전체,139632.0,0.0,0
201501,아시아,대만,관광,48909.0,0.0,0
201501,아시아,대만,상용,44.0,0.0,0
201501,아시아,대만,공용,13.0,0.0,0
201501,아시아,대만,유학연수,110.0,0.0,0
201501,아시아,대만,기타,722.0,0.0,0
201501,아시아,대만,전체,49798.0,0.0,0
201501,아시아,홍콩,관광,34672.0,0.0,0
201501,아시아,홍콩,상용,36.0,0.0,0
201501,아시아,홍콩,공용,0.0,0.0,0
201501,아시아,홍콩,유학연수,85.0,0.0,0
201501,아시아,홍콩,기타,614.0,0.0,0
201501,아시아,홍콩,전체,35407.0,0.0,0
201501,아시아,마카오,관광,2531.0,0.0,0
201501,아시아,마카오,상용,1.0,0.0,0
201501,아시아,마카오,공용,0.0,0.0,0
201501,아시아,마카오,유학연수,10.0,0.0,0
201501,아시아,마카오,기타,29.0,0.0,0
201501,아시아,마카오,전체,2571.0,0.0,0
201501,아시아,필리핀,관광,8883.0,0.0,0
201501,아시아,필리핀,상용,347.0,0.0,0
201501,아시아,필리핀,공용,88.0,0.0,0
201501,아시아,필리핀,유학연수,154.0,0.0,0
201501,아시아,필리핀,기타,15244.0,0.0,0
201501,아시아,필리핀,전체,24716.0,0.0,0
201501,아시아,인도네시아,관광,7582.0,0.0,0
201501,아시아,인도네시아,상용,163.0,0.0,0
201501,아시아,인도네시아,공용,15.0,0.0,0
201501,아시아,인도네시아,유학연수,111.0,0.0,0
201501,아시아,인도네시아,기타,4249.0,0.0,0
201501,아시아,인도네시아,전체,12120.0,0.0,0
201501,아시아,태국,관광,34814.0,0.0,0
201501,아시아,태국,상용,38.0,0.0,0
201501,아시아,태국,공용,87.0,0.0,0
201501,아시아,태국,유학연수,72.0,0.0,0
201501,아시아,태국,기타,5869.0,0.0,0
201501,아시아,태국,전체,40880.0,0.0,0
201501,아시아,베트남,관광,3254.0,0.0,0
201501,아시아,베트남,상용,395.0,0.0,0
201501,아시아,베트남,공용,143.0,0.0,0
201501,아시아,베트남,유학연수,323.0,0.0,0
201501,아시아,베트남,기타,3780.0,0.0,0
201501,아시아,베트남,전체,7895.0,0.0,0
201501,아시아,인도,관광,1824.0,0.0,0
201501,아시아,인도,상용,2270.0,0.0,0
201501,아시아,인도,공용,22.0,0.0,0
201501,아시아,인도,유학연수,84.0,0.0,0
201501,아시아,인도,기타,3028.0,0.0,0
201501,아시아,인도,전체,7228.0,0.0,0
201501,아시아,말레이시아,관광,10609.0,0.0,0
201501,아시아,말레이시아,상용,201.0,0.0,0
201501,아시아,말레이시아,공용,2.0,0.0,0
201501,아시아,말레이시아,유학연수,85.0,0.0,0
201501,아시아,말레이시아,기타,1499.0,0.0,0
201501,아시아,말레이시아,전체,12396.0,0.0,0
201501,아시아,싱가포르,관광,7474.0,0.0,0
201501,아시아,싱가포르,상용,123.0,0.0,0
201501,아시아,싱가포르,공용,5.0,0.0,0
201501,아시아,싱가포르,유학연수,56.0,0.0,0
201501,아시아,싱가포르,기타,1276.0,0.0,0
201501,아시아,싱가포르,전체,8934.0,0.0,0
201501,아시아,몽골,관광,5090.0,0.0,0
201501,아시아,몽골,상용,143.0,0.0,0
201501,아시아,몽골,공용,238.0,0.0,0
201501,아시아,몽골,유학연수,291.0,0.0,0
201501,아시아,몽골,기타,437.0,0.0,0
201501,아시아,몽골,전체,6199.0,0.0,0
201501,아시아,우즈베키스탄,관광,1001.0,0.0,0
201501,아시아,우즈베키스탄,상용,724.0,0.0,0
201501,아시아,우즈베키스탄,공용,0.0,0.0,0
201501,아시아,우즈베키스탄,유학연수,47.0,0.0,0
201501,아시아,우즈베키스탄,기타,1829.0,0.0,0
201501,아시아,우즈베키스탄,전체,3601.0,0.0,0
201501,아시아,미얀마,관광,1123.0,0.0,0
201501,아시아,미얀마,상용,25.0,0.0,0
201501,아시아,미얀마,공용,10.0,0.0,0
201501,아시아,미얀마,유학연수,25.0,0.0,0
201501,아시아,미얀마,기타,3303.0,0.0,0
201501,아시아,미얀마,전체,4486.0,0.0,0
201501,아시아,GCC,관광,1301.0,0.0,0
201501,아시아,GCC,상용,34.0,0.0,0
201501,아시아,GCC,공용,5.0,0.0,0
201501,아시아,GCC,유학연수,77.0,0.0,0
201501,아시아,GCC,기타,74.0,0.0,0
201501,아시아,GCC,전체,1491.0,0.0,0
201501,아시아,카자흐스탄,관광,1916.0,0.0,0
201501,아시아,카자흐스탄,상용,18.0,0.0,0
201501,아시아,카자흐스탄,공용,0.0,0.0,0
201501,아시아,카자흐스탄,유학연수,44.0,0.0,0
201501,아시아,카자흐스탄,기타,285.0,0.0,0
201501,아시아,카자흐스탄,전체,2263.0,0.0,0
201501,아시아,튀르키예,관광,664.0,0.0,0
201501,아시아,튀르키예,상용,18.0,0.0,0
201501,아시아,튀르키예,공용,17.0,0.0,0
201501,아시아,튀르키예,유학연수,22.0,0.0,0
201501,아시아,튀르키예,기타,671.0,0.0,0
201501,아시아,튀르키예,전체,1392.0,0.0,0
201501,아시아,캄보디아,관광,240.0,0.0,0
201501,아시아,캄보디아,상용,22.0,0.0,0
201501,아시아,캄보디아,공용,34.0,0.0,0
201501,아시아,캄보디아,유학연수,32.0,0.0,0
201501,아시아,캄보디아,기타,976.0,0.0,0
201501,아시아,캄보디아,전체,1304.0,0.0,0
201501,아시아,스리랑카,관광,120.0,0.0,0
201501,아시아,스리랑카,상용,44.0,0.0,0
201501,아시아,스리랑카,공용,2.0,0.0,0
201501,아시아,스리랑카,유학연수,11.0,0.0,0
201501,아시아,스리랑카,기타,1073.0,0.0,0
201501,아시아,스리랑카,전체,1250.0,0.0,0
201501,아시아,방글라데시,관광,96.0,0.0,0
201501,아시아,방글라데시,상용,80.0,0.0,0
201501,아시아,방글라데시,공용,11.0,0.0,0
201501,아시아,방글라데시,유학연수,42.0,0.0,0
201501,아시아,방글라데시,기타,461.0,0.0,0
201501,아시아,방글라데시,전체,690.0,0.0,0
201501,아시아,파키스탄,관광,143.0,0.0,0
201501,아시아,파키스탄,상용,188.0,0.0,0
201501,아시아,파키스탄,공용,7.0,0.0,0
201501,아시아,파키스탄,유학연수,71.0,0.0,0
201501,아시아,파키스탄,기타,288.0,0.0,0
201501,아시아,파키스탄,전체,697.0,0.0,0
201501,아시아,이스라엘,관광,747.0,0.0,0
201501,아시아,이스라엘,상용,4.0,0.0,0
201501,아시아,이스라엘,공용,0.0,0.0,0
201501,아시아,이스라엘,유학연수,8.0,0.0,0
201501,아시아,이스라엘,기타,29.0,0.0,0
201501,아시아,이스라엘,전체,788.0,0.0,0
201501,아시아,이란,관광,37.0,0.0,0
201501,아시아,이란,상용,155.0,0.0,0
201501,아시아,이란,공용,2.0,0.0,0
201501,아시아,이란,유학연수,17.0,0.0,0
201501,아시아,이란,기타,24.0,0.0,0
201501,아시아,이란,전체,235.0,0.0,0
201501,아시아,기타,관광,982.0,0.0,0
201501,아시아,기타,상용,402.0,0.0,0
201501,아시아,기타,공용,86.0,0.0,0
201501,아시아,기타,유학연수,72.0,0.0,0
201501,아시아,기타,기타,1291.0,0.0,0
201501,아시아,기타,전체,2833.0,0.0,0
201501,아메리카,연도대륙,관광,42000.0,0.0,0
201501,아메리카,연도대륙,상용,1020.0,0.0,0
201501,아메리카,연도대륙,공용,1832.0,0.0,0
201501,아메리카,연도대륙,유학연수,426.0,0.0,0
201501,아메리카,연도대륙,기타,18625.0,0.0,0
201501,아메리카,연도대륙,전체,63903.0,0.0,0
201501,아메리카,미국,관광,33727.0,0.0,0
201501,아메리카,미국,상용,755.0,0.0,0
201501,아메리카,미국,공용,1796.0,0.0,0
201501,아메리카,미국,유학연수,198.0,0.0,0
201501,아메리카,미국,기타,14420.0,0.0,0
201501,아메리카,미국,전체,50896.0,0.0,0
201501,아메리카,캐나다,관광,6155.0,0.0,0
201501,아메리카,캐나다,상용,159.0,0.0,0
201501,아메리카,캐나다,공용,12.0,0.0,0
201501,아메리카,캐나다,유학연수,35.0,0.0,0
201501,아메리카,캐나다,기타,3537.0,0.0,0
201501,아메리카,캐나다,전체,9898.0,0.0,0
201501,아메리카,브라질,관광,754.0,0.0,0
201501,아메리카,브라질,상용,55.0,0.0,0
201501,아메리카,브라질,공용,8.0,0.0,0
201501,아메리카,브라질,유학연수,68.0,0.0,0
201501,아메리카,브라질,기타,194.0,0.0,0
201501,아메리카,브라질,전체,1079.0,0.0,0
201501,아메리카,멕시코,관광,536.0,0.0,0
201501,아메리카,멕시코,상용,10.0,0.0,0
201501,아메리카,멕시코,공용,6.0,0.0,0
201501,아메리카,멕시코,유학연수,44.0,0.0,0
201501,아메리카,멕시코,기타,153.0,0.0,0
201501,아메리카,멕시코,전체,749.0,0.0,0
201501,아메리카,기타,관광,828.0,0.0,0
201501,아메리카,기타,상용,41.0,0.0,0
201501,아메리카,기타,공용,10.0,0.0,0
201501,아메리카,기타,유학연수,81.0,0.0,0
201501,아메리카,기타,기타,321.0,0.0,0
201501,아메리카,기타,전체,1281.0,0.0,0
201501,유럽,연도대륙,관광,36225.0,0.0,0
201501,유럽,연도대륙,상용,3435.0,0.0,0
201501,유럽,연도대륙,공용,164.0,0.0,0
201501,유럽,연도대륙,유학연수,847.0,0.0,0
201501,유럽,연도대륙,기타,14511.0,0.0,0
201501,유럽,연도대륙,전체,55182.0,0.0,0
201501,유럽,러시아,관광,9646.0,0.0,0
201501,유럽,러시아,상용,132.0,0.0,0
201501,유럽,러시아,공용,33.0,0.0,0
201501,유럽,러시아,유학연수,76.0,0.0,0
201501,유럽,러시아,기타,4070.0,0.0,0
201501,유럽,러시아,전체,13957.0,0.0,0
201501,유럽,영국,관광,6935.0,0.0,0
201501,유럽,영국,상용,835.0,0.0,0
201501,유럽,영국,공용,14.0,0.0,0
201501,유럽,영국,유학연수,45.0,0.0,0
201501,유럽,영국,기타,1886.0,0.0,0
201501,유럽,영국,전체,9715.0,0.0,0
201501,유럽,독일,관광,4721.0,0.0,0
201501,유럽,독일,상용,303.0,0.0,0
201501,유럽,독일,공용,11.0,0.0,0
201501,유럽,독일,유학연수,166.0,0.0,0
201501,유럽,독일,기타,1115.0,0.0,0
201501,유럽,독일,전체,6316.0,0.0,0
201501,유럽,프랑스,관광,3263.0,0.0,0
201501,유럽,프랑스,상용,598.0,0.0,0
201501,유럽,프랑스,공용,38.0,0.0,0
201501,유럽,프랑스,유학연수,202.0,0.0,0
201501,유럽,프랑스,기타,1181.0,0.0,0
201501,유럽,프랑스,전체,5282.0,0.0,0
201501,유럽,이탈리아,관광,1524.0,0.0,0
201501,유럽,이탈리아,상용,177.0,0.0,0
201501,유럽,이탈리아,공용,11.0,0.0,0
201501,유럽,이탈리아,유학연수,21.0,0.0,0
201501,유럽,이탈리아,기타,357.0,0.0,0
201501,유럽,이탈리아,전체,2090.0,0.0,0
201501,유럽,네덜란드,관광,1400.0,0.0,0
201501,유럽,네덜란드,상용,70.0,0.0,0
201501,유럽,네덜란드,공용,9.0,0.0,0
201501,유럽,네덜란드,유학연수,69.0,0.0,0
201501,유럽,네덜란드,기타,478.0,0.0,0
201501,유럽,네덜란드,전체,2026.0,0.0,0
201501,유럽,우크라이나,관광,412.0,0.0,0
201501,유럽,우크라이나,상용,97.0,0.0,0
201501,유럽,우크라이나,공용,1.0,0.0,0
201501,유럽,우크라이나,유학연수,4.0,0.0,0
201501,유럽,우크라이나,기타,1450.0,0.0,0
201501,유럽,우크라이나,전체,1964.0,0.0,0
201501,유럽,스페인,관광,798.0,0.0,0
201501,유럽,스페인,상용,40.0,0.0,0
201501,유럽,스페인,공용,12.0,0.0,0
201501,유럽,스페인,유학연수,41.0,0.0,0
201501,유럽,스페인,기타,253.0,0.0,0
201501,유럽,스페인,전체,1144.0,0.0,0
201501,유럽,루마니아,관광,253.0,0.0,0
201501,유럽,루마니아,상용,27.0,0.0,0
201501,유럽,루마니아,공용,5.0,0.0,0
201501,유럽,루마니아,유학연수,7.0,0.0,0
201501,유럽,루마니아,기타,429.0,0.0,0
201501,유럽,루마니아,전체,721.0,0.0,0
201501,유럽,노르웨이,관광,792.0,0.0,0
201501,유럽,노르웨이,상용,651.0,0.0,0
201501,유럽,노르웨이,공용,4.0,0.0,0
201501,유럽,노르웨이,유학연수,15.0,0.0,0
201501,유럽,노르웨이,기타,267.0,0.0,0
201501,유럽,노르웨이,전체,1729.0,0.0,0
201501,유럽,스웨덴,관광,747.0,0.0,0
201501,유럽,스웨덴,상용,83.0,0.0,0
201501,유럽,스웨덴,공용,10.0,0.0,0
201501,유럽,스웨덴,유학연수,36.0,0.0,0
201501,유럽,스웨덴,기타,144.0,0.0,0
201501,유럽,스웨덴,전체,1020.0,0.0,0
201501,유럽,폴란드,관광,442.0,0.0,0
201501,유럽,폴란드,상용,52.0,0.0,0
201501,유럽,폴란드,공용,0.0,0.0,0
201501,유럽,폴란드,유학연수,10.0,0.0,0
201501,유럽,폴란드,기타,404.0,0.0,0
201501,유럽,폴란드,전체,908.0,0.0,0
201501,유럽,스위스,관광,602.0,0.0,0
201501,유럽,스위스,상용,23.0,0.0,0
201501,유럽,스위스,공용,1.0,0.0,0
201501,유럽,스위스,유학연수,15.0,0.0,0
201501,유럽,스위스,기타,70.0,0.0,0
201501,유럽,스위스,전체,711.0,0.0,0
201501,유럽,포르투갈,관광,421.0,0.0,0
201501,유럽,포르투갈,상용,18.0,0.0,0
201501,유럽,포르투갈,공용,0.0,0.0,0
201501,유럽,포르투갈,유학연수,7.0,0.0,0
201501,유럽,포르투갈,기타,80.0,0.0,0
201501,유럽,포르투갈,전체,526.0,0.0,0
201501,유럽,오스트리아,관광,436.0,0.0,0
201501,유럽,오스트리아,상용,20.0,0.0,0
201501,유럽,오스트리아,공용,2.0,0.0,0
201501,유럽,오스트리아,유학연수,11.0,0.0,0
201501,유럽,오스트리아,기타,219.0,0.0,0
201501,유럽,오스트리아,전체,688.0,0.0,0
201501,유럽,핀란드,관광,482.0,0.0,0
201501,유럽,핀란드,상용,19.0,0.0,0
201501,유럽,핀란드,공용,0.0,0.0,0
201501,유럽,핀란드,유학연수,30.0,0.0,0
201501,유럽,핀란드,기타,231.0,0.0,0
201501,유럽,핀란드,전체,762.0,0.0,0
201501,유럽,벨기에,관광,390.0,0.0,0
201501,유럽,벨기에,상용,34.0,0.0,0
201501,유럽,벨기에,공용,0.0,0.0,0
201501,유럽,벨기에,유학연수,13.0,0.0,0
201501,유럽,벨기에,기타,124.0,0.0,0
201501,유럽,벨기에,전체,561.0,0.0,0
201501,유럽,크로아티아,관광,172.0,0.0,0
201501,유럽,크로아티아,상용,17.0,0.0,0
201501,유럽,크로아티아,공용,0.0,0.0,0
201501,유럽,크로아티아,유학연수,0.0,0.0,0
201501,유럽,크로아티아,기타,149.0,0.0,0
201501,유럽,크로아티아,전체,338.0,0.0,0
201501,유럽,그리스,관광,285.0,0.0,0
201501,유럽,그리스,상용,49.0,0.0,0
201501,유럽,그리스,공용,1.0,0.0,0
201501,유럽,그리스,유학연수,1.0,0.0,0
201501,유럽,그리스,기타,262.0,0.0,0
201501,유럽,그리스,전체,598.0,0.0,0
201501,유럽,불가리아,관광,151.0,0.0,0
201501,유럽,불가리아,상용,5.0,0.0,0
201501,유럽,불가리아,공용,0.0,0.0,0
201501,유럽,불가리아,유학연수,5.0,0.0,0
201501,유럽,불가리아,기타,284.0,0.0,0
201501,유럽,불가리아,전체,445.0,0.0,0
201501,유럽,덴마크,관광,573.0,0.0,0
201501,유럽,덴마크,상용,79.0,0.0,0
201501,유럽,덴마크,공용,4.0,0.0,0
201501,유럽,덴마크,유학연수,16.0,0.0,0
201501,유럽,덴마크,기타,131.0,0.0,0
201501,유럽,덴마크,전체,803.0,0.0,0
201501,유럽,아일랜드,관광,349.0,0.0,0
201501,유럽,아일랜드,상용,39.0,0.0,0
201501,유럽,아일랜드,공용,1.0,0.0,0
201501,유럽,아일랜드,유학연수,1.0,0.0,0
201501,유럽,아일랜드,기타,247.0,0.0,0
201501,유럽,아일랜드,전체,637.0,0.0,0
201501,유럽,기타,관광,1431.0,0.0,0
201501,유럽,기타,상용,67.0,0.0,0
201501,유럽,기타,공용,7.0,0.0,0
201501,유럽,기타,유학연수,56.0,0.0,0
201501,유럽,기타,기타,680.0,0.0,0
201501,유럽,기타,전체,2241.0,0.0,0
201501,오세아니아,연도대륙,관광,10940.0,0.0,0
201501,오세아니아,연도대륙,상용,456.0,0.0,0
201501,오세아니아,연도대륙,공용,18.0,0.0,0
201501,오세아니아,연도대륙,유학연수,28.0,0.0,0
201501,오세아니아,연도대륙,기타,1795.0,0.0,0
201501,오세아니아,연도대륙,전체,13237.0,0.0,0
201501,오세아니아,호주,관광,8370.0,0.0,0
201501,오세아니아,호주,상용,414.0,0.0,0
201501,오세아니아,호주,공용,12.0,0.0,0
201501,오세아니아,호주,유학연수,23.0,0.0,0
201501,오세아니아,호주,기타,1178.0,0.0,0
201501,오세아니아,호주,전체,9997.0,0.0,0
201501,오세아니아,뉴질랜드,관광,2051.0,0.0,0
201501,오세아니아,뉴질랜드,상용,42.0,0.0,0
201501,오세아니아,뉴질랜드,공용,0.0,0.0,0
201501,오세아니아,뉴질랜드,유학연수,2.0,0.0,0
201501,오세아니아,뉴질랜드,기타,523.0,0.0,0
201501,오세아니아,뉴질랜드,전체,2618.0,0.0,0
201501,오세아니아,기타,관광,519.0,0.0,0
201501,오세아니아,기타,상용,0.0,0.0,0
201501,오세아니아,기타,공용,6.0,0.0,0
201501,오세아니아,기타,유학연수,3.0,0.0,0
201501,오세아니아,기타,기타,94.0,0.0,0
201501,오세아니아,기타,전체,622.0,0.0,0
201501,아프리카,연도대륙,관광,936.0,0.0,0
201501,아프리카,연도대륙,상용,382.0,0.0,0
201501,아프리카,연도대륙,공용,18.0,0.0,0
201501,아프리카,연도대륙,유학연수,129.0,0.0,0
201501,아프리카,연도대륙,기타,962.0,0.0,0
201501,아프리카,연도대륙,전체,2427.0,0.0,0
201501,아프리카,남아프리카공화국,관광,261.0,0.0,0
201501,아프리카,남아프리카공화국,상용,60.0,0.0,0
201501,아프리카,남아프리카공화국,공용,5.0,0.0,0
201501,아프리카,남아프리카공화국,유학연수,13.0,0.0,0
201501,아프리카,남아프리카공화국,기타,574.0,0.0,0
201501,아프리카,남아프리카공화국,전체,913.0,0.0,0
201501,아프리카,기타,관광,675.0,0.0,0
201501,아프리카,기타,상용,322.0,0.0,0
201501,아프리카,기타,공용,13.0,0.0,0
201501,아프리카,기타,유학연수,116.0,0.0,0
201501,아프리카,기타,기타,388.0,0.0,0
201501,아프리카,기타,전체,1514.0,0.0,0
201501,기타,연도대륙,관광,8.0,0.0,0
201501,기타,연도대륙,상용,2.0,0.0,0
201501,기타,연도대륙,공용,0.0,0.0,0
201501,기타,연도대륙,유학연수,0.0,0.0,0
201501,기타,연도대륙,기타,29.0,0.0,0
201501,기타,연도대륙,전체,39.0,0.0,0
201501,기타,기타,관광,8.0,0.0,0
201501,기타,기타,상용,2.0,0.0,0
201501,기타,기타,공용,0.0,0.0,0
201501,기타,기타,유학연수,0.0,0.0,0
201501,기타,기타,기타,29.0,0.0,0
201501,기타,기타,전체,39.0,0.0,0
201501,교포,연도대륙,관광,0.0,0.0,0
201501,교포,연도대륙,상용,0.0,0.0,0
201501,교포,연도대륙,공용,0.0,0.0,0
201501,교포,연도대륙,유학연수,0.0,0.0,0
201501,교포,연도대륙,기타,19115.0,0.0,0
201501,교포,연도대륙,전체,19115.0,0.0,0
201501,교포,교포,관광,0.0,0.0,0
201501,교포,교포,상용,0.0,0.0,0
201501,교포,교포,공용,0.0,0.0,0
201501,교포,교포,유학연수,0.0,0.0,0
201501,교포,교포,기타,19115.0,0.0,0
201501,교포,교포,전체,19115.0,0.0,0
201502,대륙전체,연도,관광,815138.0,0.0,0
201502,대륙전체,연도,상용,14354.0,0.0,0
201502,대륙전체,연도,공용,2256.0,0.0,0
201502,대륙전체,연도,유학연수,36399.0,0.0,0
201502,대륙전체,연도,기타,182559.0,0.0,0
201502,대륙전체,연도,전체,1050706.0,0.0,0
201502,아시아,연도대륙,관광,734979.0,0.0,0
201502,아시아,연도대륙,상용,10386.0,0.0,0
201502,아시아,연도대륙,공용,872.0,0.0,0
201502,아시아,연도대륙,유학연수,32166.0,0.0,0
201502,아시아,연도대륙,기타,127517.0,0.0,0
201502,아시아,연도대륙,전체,905920.0,0.0,0
201502,아시아,중국,관광,413096.0,0.0,0
201502,아시아,중국,상용,3015.0,0.0,0
201502,아시아,중국,공용,139.0,0.0,0
201502,아시아,중국,유학연수,24083.0,0.0,0
201502,아시아,중국,기타,76454.0,0.0,0
201502,아시아,중국,전체,516787.0,0.0,0
201502,아시아,일본,관광,134366.0,0.0,0
201502,아시아,일본,상용,2464.0,0.0,0
201502,아시아,일본,공용,96.0,0.0,0
201502,아시아,일본,유학연수,1674.0,0.0,0
201502,아시아,일본,기타,3987.0,0.0,0
201502,아시아,일본,전체,142587.0,0.0,0
201502,아시아,대만,관광,52425.0,0.0,0
201502,아시아,대만,상용,63.0,0.0,0
201502,아시아,대만,공용,8.0,0.0,0
201502,아시아,대만,유학연수,516.0,0.0,0
201502,아시아,대만,기타,707.0,0.0,0
201502,아시아,대만,전체,53719.0,0.0,0
201502,아시아,홍콩,관광,49996.0,0.0,0
201502,아시아,홍콩,상용,46.0,0.0,0
201502,아시아,홍콩,공용,0.0,0.0,0
201502,아시아,홍콩,유학연수,283.0,0.0,0
201502,아시아,홍콩,기타,667.0,0.0,0
201502,아시아,홍콩,전체,50992.0,0.0,0
201502,아시아,마카오,관광,3428.0,0.0,0
201502,아시아,마카오,상용,1.0,0.0,0
201502,아시아,마카오,공용,0.0,0.0,0
201502,아시아,마카오,유학연수,20.0,0.0,0
201502,아시아,마카오,기타,28.0,0.0,0
201502,아시아,마카오,전체,3477.0,0.0,0
201502,아시아,필리핀,관광,8812.0,0.0,0
201502,아시아,필리핀,상용,227.0,0.0,0
201502,아시아,필리핀,공용,52.0,0.0,0
201502,아시아,필리핀,유학연수,194.0,0.0,0
201502,아시아,필리핀,기타,14455.0,0.0,0
201502,아시아,필리핀,전체,23740.0,0.0,0
201502,아시아,인도네시아,관광,6780.0,0.0,0
201502,아시아,인도네시아,상용,176.0,0.0,0
201502,아시아,인도네시아,공용,15.0,0.0,0
201502,아시아,인도네시아,유학연수,520.0,0.0,0
201502,아시아,인도네시아,기타,4601.0,0.0,0
201502,아시아,인도네시아,전체,12092.0,0.0,0
201502,아시아,태국,관광,29581.0,0.0,0
201502,아시아,태국,상용,38.0,0.0,0
201502,아시아,태국,공용,77.0,0.0,0
201502,아시아,태국,유학연수,247.0,0.0,0
201502,아시아,태국,기타,4918.0,0.0,0
201502,아시아,태국,전체,34861.0,0.0,0
201502,아시아,베트남,관광,4371.0,0.0,0
201502,아시아,베트남,상용,216.0,0.0,0
201502,아시아,베트남,공용,67.0,0.0,0
201502,아시아,베트남,유학연수,1015.0,0.0,0
201502,아시아,베트남,기타,4140.0,0.0,0
201502,아시아,베트남,전체,9809.0,0.0,0
201502,아시아,인도,관광,1442.0,0.0,0
201502,아시아,인도,상용,1892.0,0.0,0
201502,아시아,인도,공용,16.0,0.0,0
201502,아시아,인도,유학연수,314.0,0.0,0
201502,아시아,인도,기타,4319.0,0.0,0
201502,아시아,인도,전체,7983.0,0.0,0
201502,아시아,말레이시아,관광,12095.0,0.0,0
201502,아시아,말레이시아,상용,230.0,0.0,0
201502,아시아,말레이시아,공용,6.0,0.0,0
201502,아시아,말레이시아,유학연수,570.0,0.0,0
201502,아시아,말레이시아,기타,1312.0,0.0,0
201502,아시아,말레이시아,전체,14213.0,0.0,0
201502,아시아,싱가포르,관광,6672.0,0.0,0
201502,아시아,싱가포르,상용,121.0,0.0,0
201502,아시아,싱가포르,공용,4.0,0.0,0
201502,아시아,싱가포르,유학연수,210.0,0.0,0
201502,아시아,싱가포르,기타,1159.0,0.0,0
201502,아시아,싱가포르,전체,8166.0,0.0,0
201502,아시아,몽골,관광,4129.0,0.0,0
201502,아시아,몽골,상용,94.0,0.0,0
201502,아시아,몽골,공용,195.0,0.0,0
201502,아시아,몽골,유학연수,500.0,0.0,0
201502,아시아,몽골,기타,402.0,0.0,0
201502,아시아,몽골,전체,5320.0,0.0,0
201502,아시아,우즈베키스탄,관광,1032.0,0.0,0
201502,아시아,우즈베키스탄,상용,777.0,0.0,0
201502,아시아,우즈베키스탄,공용,1.0,0.0,0
201502,아시아,우즈베키스탄,유학연수,177.0,0.0,0
201502,아시아,우즈베키스탄,기타,2087.0,0.0,0
201502,아시아,우즈베키스탄,전체,4074.0,0.0,0
201502,아시아,미얀마,관광,1154.0,0.0,0
201502,아시아,미얀마,상용,19.0,0.0,0
201502,아시아,미얀마,공용,12.0,0.0,0
201502,아시아,미얀마,유학연수,93.0,0.0,0
201502,아시아,미얀마,기타,3271.0,0.0,0
201502,아시아,미얀마,전체,4549.0,0.0,0
201502,아시아,GCC,관광,876.0,0.0,0
201502,아시아,GCC,상용,25.0,0.0,0
201502,아시아,GCC,공용,6.0,0.0,0
201502,아시아,GCC,유학연수,369.0,0.0,0
201502,아시아,GCC,기타,60.0,0.0,0
201502,아시아,GCC,전체,1336.0,0.0,0
201502,아시아,카자흐스탄,관광,1641.0,0.0,0
201502,아시아,카자흐스탄,상용,6.0,0.0,0
201502,아시아,카자흐스탄,공용,0.0,0.0,0
201502,아시아,카자흐스탄,유학연수,360.0,0.0,0
201502,아시아,카자흐스탄,기타,271.0,0.0,0
201502,아시아,카자흐스탄,전체,2278.0,0.0,0
201502,아시아,튀르키예,관광,617.0,0.0,0
201502,아시아,튀르키예,상용,24.0,0.0,0
201502,아시아,튀르키예,공용,42.0,0.0,0
201502,아시아,튀르키예,유학연수,83.0,0.0,0
201502,아시아,튀르키예,기타,673.0,0.0,0
201502,아시아,튀르키예,전체,1439.0,0.0,0
201502,아시아,캄보디아,관광,391.0,0.0,0
201502,아시아,캄보디아,상용,28.0,0.0,0
201502,아시아,캄보디아,공용,16.0,0.0,0
201502,아시아,캄보디아,유학연수,119.0,0.0,0
201502,아시아,캄보디아,기타,982.0,0.0,0
201502,아시아,캄보디아,전체,1536.0,0.0,0
201502,아시아,스리랑카,관광,134.0,0.0,0
201502,아시아,스리랑카,상용,55.0,0.0,0
201502,아시아,스리랑카,공용,0.0,0.0,0
201502,아시아,스리랑카,유학연수,43.0,0.0,0
201502,아시아,스리랑카,기타,968.0,0.0,0
201502,아시아,스리랑카,전체,1200.0,0.0,0
201502,아시아,방글라데시,관광,130.0,0.0,0
