,Open,High,Low,Close,Volume,week,Close_change
0,4801.259765625,4813.72021484375,4698.10986328125,4726.81005859375,5447690000,2014-12-28,
1,4700.33984375,4744.7099609375,4567.58984375,4704.06982421875,9741020000,2015-01-04,-22.740234375
2,4714.06982421875,4751.33984375,4563.10986328125,4634.3798828125,10044730000,2015-01-11,-69.68994140625
3,4655.83984375,4771.18017578125,4601.10009765625,4757.8798828125,7332840000,2015-01-18,123.5
4,4752.35986328125,4774.18017578125,4601.759765625,4635.240234375,10165290000,2015-01-25,-122.6396484375
5,4650.60009765625,4787.18017578125,4580.4599609375,4744.39990234375,10443580000,2015-02-01,109.15966796875
6,4723.72998046875,4893.83984375,4719.60986328125,4893.83984375,9239750000,2015-02-08,149.43994140625
7,4889.990234375,4957.02001953125,4880.64013671875,4955.97021484375,6790320000,2015-02-15,62.13037109375
8,4953.10009765625,4989.25,4939.56005859375,4963.52978515625,9299440000,2015-02-22,7.5595703125
9,4973.43017578125,5008.56982421875,4918.6298828125,4927.3701171875,9417260000,2015-03-01,-36.15966796875
10,4936.080078125,4950.47021484375,4842.7998046875,4871.759765625,9125060000,2015-03-08,-55.6103515625
11,4897.27001953125,5042.14013671875,4889.08984375,5026.419921875,9922060000,2015-03-15,154.66015625
12,5020.60009765625,5032.47998046875,4825.93017578125,4891.22021484375,9123680000,2015-03-22,-135.19970703125
13,4921.77978515625,4948.4599609375,4844.39013671875,4886.93994140625,7054810000,2015-03-29,-4.2802734375
14,4855.93994140625,4996.080078125,4852.91015625,4995.97998046875,8248700000,2015-04-05,109.0400390625
15,5001.5498046875,5024.25,4912.330078125,4931.81005859375,8559120000,2015-04-12,-64.169921875
16,4958.06982421875,5100.3701171875,4952.68017578125,5092.080078125,8817750000,2015-04-19,160.27001953125
17,5104.35986328125,5119.830078125,4921.5498046875,5005.39013671875,10199960000,2015-04-26,-86.68994140625
18,5018.35009765625,5043.6201171875,4888.169921875,5003.5498046875,9904030000,2015-05-03,-1.84033203125
19,5003.259765625,5062.64990234375,4931.60009765625,5048.2900390625,8518750000,2015-05-10,44.740234375
20,5040.919921875,5103.83984375,5037.5400390625,5089.35986328125,8410270000,2015-05-17,41.06982421875
21,5076.91015625,5111.5400390625,5016.740234375,5070.02978515625,7307090000,2015-05-24,-19.330078125
22,5094.93994140625,5114.60009765625,5025.52001953125,5068.4599609375,9141400000,2015-05-31,-1.56982421875
23,5066.64990234375,5101.39013671875,4974.6201171875,5051.10009765625,8312380000,2015-06-07,-17.35986328125
24,5011.7900390625,5143.31982421875,4985.93994140625,5117.0,9504150000,2015-06-14,65.89990234375
25,5147.8701171875,5164.35986328125,5060.81982421875,5080.509765625,10320880000,2015-06-21,-36.490234375
26,5021.2099609375,5051.009765625,4956.22998046875,5009.2099609375,7365380000,2015-06-28,-71.2998046875
27,4963.7998046875,5020.7099609375,4901.509765625,4997.7001953125,9256930000,2015-07-05,-11.509765625
28,5037.27001953125,5210.16015625,5036.68017578125,5210.14013671875,8746130000,2015-07-12,212.43994140625
29,5223.18017578125,5231.93994140625,5084.509765625,5088.6298828125,9632170000,2015-07-19,-121.51025390625
30,5055.919921875,5155.02001953125,5025.60986328125,5128.27978515625,9692820000,2015-07-26,39.64990234375
31,5134.33984375,5175.259765625,5006.14990234375,5043.5400390625,9950580000,2015-08-02,-84.73974609375
32,5081.72021484375,5112.47021484375,4945.7900390625,5048.240234375,8906700000,2015-08-09,4.7001953125
33,5032.33984375,5092.68994140625,4706.0400390625,4706.0400390625,9653290000,2015-08-16,-342.2001953125
34,4351.60986328125,4836.77978515625,4292.14013671875,4828.31982421875,13058720000,2015-08-23,122.27978515625
35,4798.68017578125,4824.60986328125,4614.91015625,4683.919921875,9399880000,2015-08-30,-144.39990234375
36,4769.72021484375,4862.8798828125,4746.52001953125,4822.33984375,7261310000,2015-09-06,138.419921875
37,4831.97998046875,4960.8701171875,4791.080078125,4827.22998046875,9885240000,2015-09-13,4.89013671875
38,4851.97998046875,4881.4599609375,4659.47998046875,4686.5,9717090000,2015-09-20,-140.72998046875
39,4665.06005859375,4707.77978515625,4487.06005859375,4707.77978515625,11396720000,2015-09-27,21.27978515625
40,4742.1298828125,4841.3798828125,4711.7900390625,4830.47021484375,10028720000,2015-10-04,122.6904296875
41,4839.7900390625,4886.9501953125,4771.6201171875,4886.68994140625,8609530000,2015-10-11,56.2197265625
42,4873.5400390625,5048.5498046875,4836.4599609375,5031.85986328125,9561320000,2015-10-18,145.169921875
43,5030.7998046875,5095.68994140625,5009.06982421875,5053.75,9831360000,2015-10-25,21.89013671875
44,5065.64013671875,5163.47021484375,5061.47021484375,5147.1201171875,10133840000,2015-11-01,93.3701171875
45,5128.93994140625,5133.43994140625,4925.35009765625,4927.8798828125,9251210000,2015-11-08,-219.240234375
