,Open,High,Low,Close,Volume,week,Close_change
0,18046.580078125,18073.0390625,17731.30078125,17832.990234375,260470000,2014-12-28,
1,17821.30078125,17916.0390625,17262.369140625,17737.369140625,517340000,2015-01-04,-95.62109375
2,17742.05078125,17923.009765625,17243.55078125,17511.5703125,536040000,2015-01-11,-225.798828125
3,17516.9609375,17840.890625,17346.73046875,17672.599609375,424220000,2015-01-18,161.029296875
4,17668.109375,17696.359375,17136.30078125,17164.94921875,619390000,2015-01-25,-507.650390625
5,17169.990234375,17951.08984375,17037.759765625,17824.2890625,497010000,2015-02-01,659.33984375
6,17821.490234375,18037.41015625,17685.3203125,18019.349609375,463800000,2015-02-08,195.060546875
7,18019.80078125,18144.2890625,17878.369140625,18140.439453125,364370000,2015-02-15,121.08984375
8,18140.759765625,18244.380859375,18054.83984375,18132.69921875,426070000,2015-02-22,-7.740234375
9,18134.05078125,18288.630859375,17825.150390625,17856.779296875,443710000,2015-03-01,-275.919921875
10,17856.560546875,18031.0390625,17620.490234375,17749.310546875,533560000,2015-03-08,-107.46875
11,17751.240234375,18197.2890625,17697.51953125,18127.650390625,756960000,2015-03-15,378.33984375
12,18136.73046875,18205.9296875,17579.26953125,17712.66015625,512740000,2015-03-22,-414.990234375
13,17727.48046875,18008.640625,17585.009765625,17763.240234375,414240000,2015-03-29,50.580078125
14,17755.5,18066.759765625,17646.80078125,18057.650390625,452970000,2015-04-05,294.41015625
15,18052.3203125,18169.259765625,17748.529296875,17826.30078125,544910000,2015-04-12,-231.349609375
16,17841.1796875,18133.029296875,17841.1796875,18080.140625,508970000,2015-04-19,253.83984375
17,18097.890625,18175.560546875,17774.890625,18024.060546875,569000000,2015-04-26,-56.080078125
18,18026.01953125,18205.23046875,17733.119140625,18191.109375,457660000,2015-05-03,167.048828125
19,18187.779296875,18272.720703125,17924.80078125,18272.560546875,460300000,2015-05-10,81.451171875
20,18267.25,18351.359375,18217.140625,18232.01953125,409630000,2015-05-17,-40.541015625
21,18229.75,18229.75,17967.740234375,18010.6796875,413160000,2015-05-24,-221.33984375
22,18017.8203125,18168.08984375,17822.900390625,17849.4609375,418920000,2015-05-31,-161.21875
23,17849.4609375,18109.76953125,17714.970703125,17898.83984375,447080000,2015-06-07,49.37890625
24,17890.759765625,18174.73046875,17698.419921875,18015.94921875,614600000,2015-06-14,117.109375
25,18027.630859375,18188.810546875,17890.359375,17946.6796875,495840000,2015-06-21,-69.26953125
26,17936.740234375,17936.740234375,17576.5,17730.109375,412890000,2015-06-28,-216.5703125
27,17728.080078125,17797.490234375,17465.6796875,17760.41015625,452120000,2015-07-05,30.30078125
28,17787.26953125,18131.609375,17787.26953125,18086.44921875,435120000,2015-07-12,326.0390625
29,18085.91015625,18137.119140625,17553.73046875,17568.529296875,479670000,2015-07-19,-517.919921875
30,17561.779296875,17783.58984375,17399.169921875,17689.859375,497220000,2015-07-26,121.330078125
31,17696.740234375,17704.759765625,17279.080078125,17373.380859375,467360000,2015-08-02,-316.478515625
32,17375.1796875,17629.130859375,17125.810546875,17477.400390625,486510000,2015-08-09,104.01953125
33,17472.66015625,17568.400390625,16459.55078125,16459.75,611700000,2015-08-16,-1017.650390625
34,16459.75,16669.970703125,15370.330078125,16643.009765625,1019330000,2015-08-23,183.259765625
35,16632.01953125,16632.01953125,15979.9501953125,16102.3798828125,683310000,2015-08-30,-540.6298828125
36,16109.9296875,16664.650390625,16109.9296875,16433.08984375,469980000,2015-09-06,330.7099609375
37,16450.859375,16933.4296875,16330.8701171875,16384.580078125,756620000,2015-09-13,-48.509765625
38,16406.099609375,16578.599609375,16016.3603515625,16314.669921875,548780000,2015-09-20,-69.91015625
39,16313.259765625,16472.76953125,15942.3701171875,16472.369140625,655120000,2015-09-27,157.69921875
40,16502.099609375,17110.880859375,16502.099609375,17084.490234375,567820000,2015-10-04,612.12109375
41,17082.2890625,17220.01953125,16887.669921875,17215.970703125,560850000,2015-10-11,131.48046875
42,17209.4296875,17679.369140625,17129.189453125,17646.69921875,642710000,2015-10-18,430.728515625
43,17649.5703125,17799.9609375,17540.5703125,17663.5390625,585800000,2015-10-25,16.83984375
44,17672.619140625,17977.849609375,17655.01953125,17910.330078125,499380000,2015-11-01,246.791015625
45,17900.779296875,17900.779296875,17238.890625,17245.240234375,573380000,2015-11-08,-665.08984375
46,17229.939453125,17914.33984375,17210.4296875,17823.810546875,679360000,2015-11-15,578.5703125
47,17823.609375,17868.1796875,17683.509765625,17813.390625,426930000,2015-11-22,-10.419921875
48,17802.83984375,17901.580078125,17425.560546875,17847.630859375,626940000,2015-11-29,34.240234375
49,17845.490234375,17845.490234375,17230.5,17265.2109375,577230000,2015-12-06,-582.419921875
50,17277.109375,17796.759765625,17124.310546875,17128.55078125,850100000,2015-12-13,-136.66015625
51,17154.939453125,17607.919921875,17116.73046875,17552.169921875,339650000,2015-12-20,423.619140625
52,17535.66015625,17750.01953125,17421.16015625,17425.029296875,283080000,2015-12-27,-127.140625
53,17405.48046875,17405.48046875,16314.5703125,16346.4501953125,692150000,2016-01-03,-1078.5791015625
54,16358.7099609375,16593.509765625,15842.1103515625,15988.080078125,796840000,2016-01-10,-358.3701171875
55,16009.4501953125,16171.9599609375,15450.5595703125,16093.509765625,627220000,2016-01-17,105.4296875
56,16086.4599609375,16466.30078125,15863.7197265625,16466.30078125,727870000,2016-01-24,372.791015625
57,16453.630859375,16510.98046875,15960.4501953125,16204.9697265625,653030000,2016-01-31,-261.3310546875
58,16147.509765625,16201.8896484375,15503.009765625,15973.83984375,720530000,2016-02-07,-231.1298828125
59,16012.3896484375,16511.83984375,16012.3896484375,16391.990234375,505400000,2016-02-14,418.150390625
60,16417.130859375,16795.98046875,16165.8603515625,16639.970703125,486630000,2016-02-21,247.98046875
61,16634.150390625,17062.380859375,16510.400390625,17006.76953125,533760000,2016-02-28,366.798828125
62,16991.2890625,17220.08984375,16821.859375,17213.310546875,566350000,2016-03-06,206.541015625
63,17207.490234375,17620.580078125,17120.349609375,17602.30078125,747110000,2016-03-13,388.990234375
64,17589.69921875,17648.939453125,17399.009765625,17515.73046875,348200000,2016-03-20,-86.5703125
65,17526.080078125,17811.48046875,17434.26953125,17792.75,443440000,2016-03-27,277.01953125
66,17799.390625,17806.380859375,17484.23046875,17576.9609375,469980000,2016-04-03,-215.7890625
67,17586.48046875,17962.140625,17553.5703125,17897.4609375,482500000,2016-04-10,320.5
68,17890.19921875,18167.630859375,17848.220703125,18003.75,516260000,2016-04-17,106.2890625
69,17990.939453125,18084.66015625,17651.98046875,17773.640625,523020000,2016-04-24,-230.109375
70,17783.779296875,17912.349609375,17580.380859375,17740.630859375,433730000,2016-05-01,-33.009765625
71,17743.849609375,17934.609375,17512.48046875,17535.3203125,423970000,2016-05-08,-205.310546875
72,17531.759765625,17755.80078125,17331.0703125,17500.939453125,478340000,2016-05-15,-34.380859375
73,17507.0390625,17891.7109375,17480.05078125,17873.220703125,395580000,2016-05-22,372.28125
74,17891.5,17899.240234375,17664.7890625,17807.060546875,383750000,2016-05-29,-66.16015625
75,17825.689453125,18016.0,17812.33984375,17865.33984375,382110000,2016-06-05,58.279296875
76,17830.5,17893.279296875,17471.2890625,17675.16015625,630190000,2016-06-12,-190.1796875
77,17736.869140625,18011.0703125,17356.33984375,17400.75,611020000,2016-06-19,-274.41015625
78,17355.2109375,18002.380859375,17063.080078125,17949.369140625,572500000,2016-06-26,548.619140625
79,17904.44921875,18166.76953125,17713.44921875,18146.740234375,371680000,2016-07-03,197.37109375
80,18161.529296875,18557.4296875,18161.529296875,18516.55078125,462710000,2016-07-10,369.810546875
81,18521.55078125,18622.009765625,18469.669921875,18570.849609375,429120000,2016-07-17,54.298828125
82,18554.490234375,18555.689453125,18368.8203125,18432.240234375,470850000,2016-07-24,-138.609375
83,18434.5,18543.529296875,18247.7890625,18543.529296875,408620000,2016-07-31,111.2890625
84,18541.890625,18638.33984375,18468.779296875,18576.470703125,327730000,2016-08-07,32.94140625
85,18588.58984375,18722.609375,18468.6796875,18552.5703125,364830000,2016-08-14,-23.900390625
86,18535.859375,18631.599609375,18335.33984375,18395.400390625,362920000,2016-08-21,-157.169921875
87,18421.2890625,18544.759765625,18295.48046875,18491.9609375,380780000,2016-08-28,96.560546875
88,18493.400390625,18551.5390625,18085.44921875,18085.44921875,351010000,2016-09-04,-406.51171875
89,18028.94921875,18358.689453125,17992.2109375,18123.80078125,687510000,2016-09-11,38.3515625
90,18154.8203125,18449.880859375,18093.05078125,18261.44921875,404830000,2016-09-18,137.6484375
91,18217.759765625,18369.619140625,18052.16015625,18308.150390625,508640000,2016-09-25,46.701171875
92,18279.599609375,18319.73046875,18116.259765625,18240.490234375,385760000,2016-10-02,-67.66015625
93,18282.94921875,18399.9609375,17959.94921875,18138.380859375,403160000,2016-10-09,-102.109375
94,18135.849609375,18252.19921875,18049.76953125,18145.7109375,445240000,2016-10-16,7.330078125
95,18197.140625,18275.0390625,18062.30078125,18161.189453125,449450000,2016-10-23,15.478515625
96,18176.599609375,18193.6796875,17883.560546875,17888.279296875,475590000,2016-10-30,-272.91015625
97,17994.640625,18873.66015625,17994.640625,18847.66015625,618070000,2016-11-06,959.380859375
98,18876.76953125,18934.05078125,18806.060546875,18867.9296875,500050000,2016-11-13,20.26953125
99,18898.6796875,19152.140625,18883.099609375,19152.140625,289600000,2016-11-20,284.2109375
100,19122.140625,19225.2890625,19062.220703125,19170.419921875,528260000,2016-11-27,18.279296875
101,19244.349609375,19757.740234375,19184.740234375,19756.849609375,1647000000,2016-12-04,586.4296875
102,19770.19921875,19966.4296875,19747.740234375,19843.41015625,2061330000,2016-12-11,86.560546875
103,19836.66015625,19987.630859375,19832.94921875,19933.810546875,1259580000,2016-12-18,90.400390625
