,Open,High,Low,Close,Volume,week,Close_change
0,2498.93994140625,2538.070068359375,2443.9599609375,2531.93994140625,15288050000,2018-12-30,
1,2535.610107421875,2597.820068359375,2524.56005859375,2596.260009765625,19510680000,2019-01-06,64.320068359375
2,2580.31005859375,2675.469970703125,2570.409912109375,2670.7099609375,18984150000,2019-01-13,74.449951171875
3,2657.8798828125,2672.3798828125,2612.860107421875,2664.760009765625,14552950000,2019-01-20,-5.949951171875
4,2644.969970703125,2716.659912109375,2624.06005859375,2706.530029296875,19768450000,2019-01-27,41.77001953125
5,2706.489990234375,2738.97998046875,2681.830078125,2707.8798828125,18217210000,2019-02-03,1.349853515625
6,2712.39990234375,2775.659912109375,2703.7900390625,2775.60009765625,18417330000,2019-02-10,67.72021484375
7,2769.280029296875,2794.199951171875,2764.550048828125,2792.669921875,14467710000,2019-02-17,17.06982421875
8,2804.35009765625,2813.489990234375,2775.1298828125,2803.68994140625,19748980000,2019-02-24,11.02001953125
9,2814.3701171875,2816.8798828125,2722.27001953125,2743.070068359375,18737740000,2019-03-03,-60.619873046875
10,2747.610107421875,2830.72998046875,2747.610107421875,2822.47998046875,20454890000,2019-03-10,79.409912109375
11,2822.610107421875,2860.31005859375,2800.469970703125,2800.7099609375,18917020000,2019-03-17,-21.77001953125
12,2796.010009765625,2836.030029296875,2785.02001953125,2834.39990234375,17055060000,2019-03-24,33.68994140625
13,2848.6298828125,2893.239990234375,2848.6298828125,2892.739990234375,16592010000,2019-03-31,58.340087890625
14,2888.4599609375,2910.5400390625,2873.330078125,2907.409912109375,15877870000,2019-04-07,14.669921875
15,2908.320068359375,2918.0,2891.89990234375,2905.030029296875,13672850000,2019-04-14,-2.3798828125
16,2898.780029296875,2939.8798828125,2896.35009765625,2939.8798828125,16857490000,2019-04-21,34.849853515625
17,2940.580078125,2954.1298828125,2900.5,2945.639892578125,17918950000,2019-04-28,5.760009765625
18,2908.889892578125,2937.320068359375,2825.389892578125,2881.39990234375,17765260000,2019-05-05,-64.239990234375
19,2840.18994140625,2892.14990234375,2801.429931640625,2859.530029296875,17050540000,2019-05-12,-21.869873046875
20,2841.93994140625,2868.8798828125,2805.489990234375,2826.06005859375,16499350000,2019-05-19,-33.469970703125
21,2830.030029296875,2840.510009765625,2750.52001953125,2752.06005859375,15106790000,2019-05-26,-74.0
22,2751.530029296875,2884.969970703125,2728.81005859375,2873.340087890625,18026770000,2019-06-02,121.280029296875
23,2885.830078125,2910.610107421875,2874.679931640625,2886.97998046875,15894210000,2019-06-09,13.639892578125
24,2889.75,2964.14990234375,2887.300048828125,2950.4599609375,18516760000,2019-06-16,63.47998046875
25,2951.419921875,2954.919921875,2912.989990234375,2941.760009765625,18812890000,2019-06-23,-8.699951171875
26,2971.409912109375,2995.840087890625,2952.219970703125,2990.409912109375,11147600000,2019-06-30,48.64990234375
27,2979.77001953125,3013.919921875,2963.43994140625,3013.77001953125,15253340000,2019-07-07,23.360107421875
28,3017.800048828125,3017.800048828125,2973.090087890625,2976.610107421875,16014490000,2019-07-14,-37.159912109375
29,2981.929931640625,3027.97998046875,2976.64990234375,3025.860107421875,16700450000,2019-07-21,49.25
30,3024.469970703125,3025.610107421875,2914.110107421875,2932.050048828125,20160210000,2019-07-28,-93.81005859375
31,2898.070068359375,2938.719970703125,2822.1201171875,2918.64990234375,20687590000,2019-08-04,-13.400146484375
32,2907.070068359375,2943.31005859375,2825.510009765625,2888.679931640625,19076710000,2019-08-11,-29.969970703125
33,2913.47998046875,2939.080078125,2834.969970703125,2847.110107421875,16141480000,2019-08-18,-41.56982421875
34,2866.699951171875,2940.429931640625,2853.050048828125,2926.4599609375,15686820000,2019-08-25,79.349853515625
35,2909.010009765625,2985.860107421875,2891.85009765625,2978.7099609375,13707670000,2019-09-01,52.25
36,2988.429931640625,3020.739990234375,2957.010009765625,3007.389892578125,19712530000,2019-09-08,28.679931640625
37,2996.409912109375,3021.989990234375,2978.570068359375,2992.070068359375,20787010000,2019-09-15,-15.31982421875
38,2983.5,3007.97998046875,2945.530029296875,2961.7900390625,16722640000,2019-09-22,-30.280029296875
39,2967.070068359375,2992.530029296875,2855.93994140625,2952.010009765625,17244790000,2019-09-29,-9.780029296875
40,2944.22998046875,2993.280029296875,2892.659912109375,2970.27001953125,15880820000,2019-10-06,18.260009765625
41,2965.81005859375,3008.2900390625,2962.93994140625,2986.199951171875,15507120000,2019-10-13,15.929931640625
42,2996.47998046875,3027.389892578125,2991.2099609375,3022.550048828125,17288670000,2019-10-20,36.35009765625
43,3032.1201171875,3066.949951171875,3023.18994140625,3066.909912109375,19004660000,2019-10-27,44.35986328125
44,3078.9599609375,3097.77001953125,3065.889892578125,3093.080078125,20794290000,2019-11-03,26.170166015625
45,3080.330078125,3120.4599609375,3075.820068359375,3120.4599609375,16692290000,2019-11-10,27.3798828125
46,3117.909912109375,3127.639892578125,3091.409912109375,3110.2900390625,18074100000,2019-11-17,-10.169921875
47,3117.43994140625,3154.260009765625,3117.43994140625,3140.97998046875,12893650000,2019-11-24,30.68994140625
48,3143.85009765625,3150.60009765625,3070.330078125,3145.909912109375,17504100000,2019-12-01,4.929931640625
49,3141.860107421875,3182.679931640625,3126.090087890625,3168.800048828125,17765280000,2019-12-08,22.89013671875
50,3183.6298828125,3225.64990234375,3183.6298828125,3221.219970703125,22184930000,2019-12-15,52.419921875
51,3226.050048828125,3247.929931640625,3220.510009765625,3240.02001953125,8954750000,2019-12-22,18.800048828125
52,3240.090087890625,3258.139892578125,3212.030029296875,3234.85009765625,12861110000,2019-12-29,-5.169921875
53,3217.550048828125,3282.989990234375,3214.639892578125,3265.35009765625,17721020000,2020-01-05,30.5
54,3271.1298828125,3329.8798828125,3268.429931640625,3329.6201171875,18135300000,2020-01-12,64.27001953125
